chrX	20469955	20510694	RhoGAP19D	40740	-
chrX	21319791	21324009	Dd	4219	-
chrX	22455803	22470146	Usp2	14344	+
chr2L	159032	203397	spen	44366	+
chr2L	210735	250823	kis	40089	-
chr2L	431227	448701	ex	17475	+
chr2L	458876	472200	CG4297	13325	-
chr2L	476446	479688	cbt	3243	-
chr2L	870465	877038	PNUTS	6574	+
chr2L	1008378	1048053	IA-2	39676	-
chr2L	1049674	1077815	S	28142	-
chr2L	1380086	1420453	robo2	40368	-
chr2L	1651258	1704682	chinmo	53425	+
chr2L	1716244	1724388	Rim2	8145	-
chr2L	1884622	1944289	Wdr62	59668	+
chr2L	2156484	2178754	aop	22271	-
chr2L	2885929	2954406	lilli	68478	+
chr2L	3622074	3656953	for	34880	-
chr2L	3872646	3902860	capu	30215	-
chr2L	4361925	4380716	Traf4	18792	+
chr2L	5100877	5207002	Msp300	106126	+
chr2L	5315290	5326683	Ncoa6	11394	-
chr2L	7069536	7084635	Pvf2	15100	-
chr2L	7098188	7157695	Pvf3	59508	-
chr2L	7204538	7220033	CG13784	15496	-
chr2L	7472513	7496307	Ziz	23795	-
chr2L	7891187	7984196	Snoo	93010	-
chr2L	8687226	8709611	Hnf4	22386	-
chr2L	8825645	8829670	SoxN	4026	+
chr2L	9125737	9163721	CG32982	37985	+
chr2L	9166778	9250211	tai	83434	+
chr2L	9495474	9520696	CG33298	25223	+
chr2L	9934767	9938134	CG31712	3368	-
chr2L	11794327	11809438	crol	15112	-
chr2L	12455540	12546611	bun	91072	-
chr2L	12817000	12822787	kek1	5788	-
chr2L	13021868	13060140	CG9932	38273	-
chr2L	13550139	13639411	kuz	89273	+
chr2L	16263556	16287730	crp	24175	-
chr2L	16508078	16532877	CG5953	24800	-
chr2L	16545016	16663218	mtgo	118203	+
chr2L	17384700	17409698	CLIP-190	24999	+
chr2L	17436830	17450364	dl	13535	-
chr2L	18532025	18590342	Pde11	58318	-
chr2L	18617256	18661776	MESR3	44521	+
chr2L	20311219	20348386	spir	37168	+
chr2L	20734609	20750941	Fs(2)Ket	16333	+
chr2L	20797715	20814331	CG9328	16617	+
chr2L	20871335	20918931	sky	47597	-
chr2L	21221312	21232059	CG8677	10748	+
chr2L	21740041	21757466	step	17426	-
chr2L	22981816	22992951	cta	11136	+
chr4	69326	114270	pan	44945	+
chr4	501810	540874	zfh2	39065	+
chr4	867824	912331	unc-13	44508	-
