#'chr'	'start'	'end'	'IgG'	'METTL3'	'PolII'
chr3L	637486	638568	37.46702993427809	48.66251955068961	46.85925626411994
chr3L	2377655	2499226	9.976852527314245	11.70622799640016	12.180135136601557
chr3L	2488804	2492613	9.624035335970175	23.941525132782683	50.189647007453104
chr3L	2505245	2554292	11.216068248185701	12.917069196553078	9.599690430753034
chr3L	2554847	2586540	10.476535494239824	17.77546880280907	13.81055309320225
chr3L	2786207	2879158	9.418433177152519	18.23279002199037	11.75837637682109
chr3L	3071133	3090406	11.499890828737314	20.365925923400567	32.6336427700134
chr3L	3224838	3236604	23.681511405273202	39.378423580737845	45.32986985363901
chr3L	3336860	3368133	15.336545015114801	15.188043423182526	12.181144965324116
chr3L	3401153	3424935	20.58496030027556	57.185330933665085	29.192814888582188
chr3L	3515751	3610521	11.724009355801169	14.637502835958937	10.719726049074831
chr3L	5155821	5277944	9.800869198810753	10.882220450527992	7.465303575699213
chr3L	5343619	5355923	8.410466476091392	16.828798916542073	18.881491318071397
chr3L	5797549	5810931	12.43639187968716	20.064974923333562	17.338893917088065
chr3L	6495680	6550104	9.439422642269673	10.432536131168213	6.895297337476063
chr3L	6949491	6955904	13.038007878498894	11.777086844330627	12.381645978437895
chr3L	7432762	7435190	22.956217179777596	109.29185147636548	84.11318328985904
chr3L	7777105	7809825	16.19753455608489	21.10381019388288	24.05348732187327
chr3L	7811458	7867369	8.448850002808477	19.95914789000272	14.102266824713679
chr3L	7979046	8054147	11.977978548736937	15.798684143813764	8.482989498489799
chr3L	8063874	8108897	12.823807203859142	24.652940335664976	25.66470471987658
chr3L	8432322	8442381	9.169654382347534	8.931256545442285	9.918719815005296
chr3L	8449922	8472669	14.270595316203767	16.56733868798958	11.140402434924185
chr3L	8675759	8679253	16.394422427444898	36.117070197261235	48.53697136559499
chr3L	8827505	8891192	10.605458804276045	10.048918153587369	6.413963533964967
chr3L	9386827	9399227	9.590122475720515	14.240974027927688	21.948682997324433
chr3L	9763544	9786466	11.120049417124207	12.54983750764198	9.427737493352726
chr3L	9839093	9855285	10.456531653596404	23.848169398112077	19.005328380035117
chr3L	10481412	10594012	8.375342126257147	7.690147600920907	5.151097459449263
chr3L	10835528	10876496	9.891420852707363	24.523320298434317	17.1531139951029
chr3L	11078752	11093193	10.330430750768166	15.435674802352294	10.877941596049517
chr3L	11214505	11230745	9.034768785108893	10.851943165938707	11.319186677590677
chr3L	11252307	11256172	7.158971873117506	25.605984977812724	18.80586410942444
chr3L	11522757	11562233	9.30456020466712	17.850612402408817	17.634792923913963
chr3L	12515059	12520954	11.348865790210015	19.349425290667053	22.029895568278203
chr3L	14002127	14020148	18.764249892293865	37.869732124087065	32.359076568270666
chr3L	14053100	14054304	11.353843669250645	28.440684120701547	51.77491117571059
chr3L	14053215	14071583	12.915518075674326	27.310433538744636	22.993687841892527
chr3L	14985100	14991667	10.78757068865282	22.13669765640557	29.96939169368535
chr3L	15535395	15553214	9.79803332718912	16.81105854776896	21.63767776330525
chr3L	15588860	15609125	7.12885268805206	15.697846816308475	13.340774109370287
chr3L	15818734	15826423	9.910776803054864	33.08279777885567	15.50133239638448
chr3L	16137802	16164701	10.470000935915403	31.114490849520347	18.852984333565697
chr3L	16615866	16647882	13.703077551170445	18.367222023151374	15.46389591359792
chr3L	17487118	17511693	8.9204087748734	14.349210114958176	19.52361511736834
chr3L	17551004	17557788	11.469332990506704	13.322268601276823	12.598318113545456
chr3L	17659818	17669234	8.52282002386079	20.081791433413258	12.32065827148535
chr3L	17950953	18064696	10.075719312829358	16.867633912469334	12.440160129427253
chr3L	18750607	18801309	8.600816532182538	25.300615339127695	14.322537468447589
chr3L	18802265	18820675	9.862549705829739	26.02636551214421	16.242276872412962
chr3L	19066155	19086426	11.808643319069956	29.86582986152822	30.281862627974352
chr3L	19889120	19909410	10.230061339570133	27.03573507959385	25.199931955887994
chr3L	20149614	20198317	12.10488393471206	13.221210475329952	9.055705546238329
chr3L	20992814	21027434	14.003717742333482	56.26102045967743	34.85967511499156
chr3L	22293044	22407863	15.059530462215744	15.569245188369173	11.0769874635974
chr3L	22348168	22407547	15.305585126524617	17.097573214205514	11.696125412727403
chr3L	22789233	22835194	13.574020471182989	20.647102515148198	15.497430291737379
chr3R	5270116	5350443	12.04768535361559	12.388253649288123	9.647940902706635
chr3R	5579301	5588380	12.467290530677207	10.80036916870716	10.344824876152861
chr3R	6361672	6368288	13.477162390312577	13.389768248302484	12.448307358010775
chr3R	6406855	6449274	10.20642191180934	11.776942318922766	13.596862845807834
chr3R	8105332	8122294	8.655983378741402	35.91677184313968	28.998645486356757
chr3R	8813490	8820682	8.165299591442883	20.64610117010353	27.523062855333087
chr3R	8827068	8931896	29.263722253331604	37.248345007924435	36.07777364776036
chr3R	9066343	9237682	8.344226564594805	10.21775061289849	8.696711979882197
chr3R	9367603	9394546	12.151804631099845	11.511512661364634	13.76438842983141
chr3R	9874681	9995364	9.277506004524245	12.192193930716913	8.11882509082987
chr3R	10093761	10101356	14.576500393487557	45.557352659581206	55.40989914783117
chr3R	10388258	10400752	10.615573635530485	53.18743104863412	24.743580315173094
chr3R	11633278	11650706	11.428772972204689	12.359923512853008	12.156457974474993
chr3R	12068375	12090612	9.283355395357255	13.933001060005989	10.485641580455656
chr3R	14234984	14244677	18.883123350474314	21.319035515655813	14.085279713846868
chr3R	14263358	14286903	13.015793168855279	15.768365328462684	13.939397894473235
chr3R	14391683	14481713	10.025350847563708	10.15575835841625	7.041594133970044
chr3R	14664907	14697292	10.77695775988748	14.348160598601853	11.334734963888023
chr3R	14697689	14724261	9.835578191153514	20.058648469740284	20.611417231564083
chr3R	15973298	15983451	12.642875634466293	21.332343420900607	34.31562296516081
chr3R	16026079	16041796	6.720593881059038	11.756710938910603	16.605065361889327
chr3R	16272452	16304768	10.228803439163636	18.758960651417148	20.883442031514104
chr3R	16445007	16453821	10.159118032490367	29.05680828604187	32.12490903253425
chr3R	16458280	16469663	13.913491680701682	11.706790743956912	10.787499267914141
chr3R	17687818	17718350	20.090780085156936	65.26327774198006	38.63684655491119
chr3R	18192494	18199595	11.412213569899443	19.878061298584708	28.667529710212957
chr3R	18414273	18545586	10.28713475863934	21.124152372883426	10.174690064676597
chr3R	18914968	18926989	9.675798639153253	37.252563917878994	53.99674982842526
chr3R	19044882	19094270	10.726459261744804	10.674998920840597	9.716127650756244
chr3R	19230764	19246130	15.667139183164265	13.236001851302577	10.108764620726143
chr3R	19794073	19836817	10.883057066906801	10.40086547912898	7.778563924803774
chr3R	20252770	20303942	13.626610919236127	21.912294517239165	16.44273815384116
chr3R	20309344	20324196	10.338116573020457	20.724487421641758	19.280909403801292
chr3R	20756729	20810726	11.134041229818259	20.127839827328618	14.113863571363677
chr3R	21140739	21214269	10.212755131860593	20.42299302947959	21.842629007826744
chr3R	21296127	21317836	8.504451993823492	11.311530084784048	27.50061665629705
chr3R	21350846	21377401	14.488586120315475	17.4488349312204	28.831709476139668
chr3R	21520928	21528598	14.82525570610912	15.063132330409974	13.326666048736513
chr3R	21570248	21619321	11.908151349528167	25.586099919494263	16.955800658224362
chr3R	22587755	22608842	12.242868458669264	13.226379392972703	9.627454510865665
chr3R	22710883	22721150	14.504515546032057	20.167103949547094	15.066587401872717
chr3R	23118400	23124217	15.109991905907972	23.83245270824242	25.619160882614175
chr3R	23290231	23346167	9.066672271696753	23.1234197041942	16.763456115033165
chr3R	23997538	24031827	9.279390443521482	17.939526802039875	22.676291269429505
chr3R	24063077	24108960	9.734128283610666	13.377249115188352	15.393989287380473
chr3R	24101600	24105763	10.200891784770597	34.359824530201955	41.7456217721595
chr3R	24557368	24582864	8.662416202914933	25.504198150992007	22.136060865963604
chr3R	25347431	25473058	10.148918802582195	10.871826648239011	7.012946725352054
chr3R	25516118	25608423	9.178204769100066	9.652141815809374	7.306510489641018
chr3R	26106868	26130674	10.165066017982001	24.387156423677396	16.68730409894689
chr3R	26470078	26535217	10.841572611687562	12.22811723889307	10.914754883039404
chr3R	29039156	29049148	14.736067649178993	25.12494779477428	14.712571376559653
chr3R	29063040	29108948	14.98795669153662	15.75097997589177	12.687796401167795
chr3R	29214562	29219667	12.834921864790571	67.5575270285542	79.42741372156927
chr3R	29251826	29255800	20.683184186797515	65.08686994309163	73.32954263476486
chr3R	29499025	29503797	18.598271819991616	23.458971403701074	17.9502717503554
chr3R	29765995	29794113	36.33064448509654	124.38261665531626	107.69968000677699
chr3R	30058311	30121798	10.038691187553319	12.180068250837229	8.448254149055725
chr3R	30277932	30372382	10.408668494510064	15.09538010935135	9.566130797049436
chr3R	30765926	30789202	21.687375490899445	59.81004815446651	69.3216833177676
chr3R	30789625	30806619	16.042621563574528	42.04016545927409	33.871266860525935
chr3R	31405245	31457873	13.791034265764564	16.633999039470755	12.054121980225037
chr3R	31846987	32015520	13.283383905595546	13.048701612914465	11.070886217037849
chr4	69326	114270	7.023403000300848	6.447206983715398	5.7872380033315185
chr4	501810	540874	10.790959413115598	29.05165953176564	23.57740506834975
chr4	867824	912331	9.045019403535706	10.203637710033805	8.999552598568236
chrX	1242740	1275284	6.548629700078209	9.233276309431982	7.532089582773948
chrX	1575132	1664869	7.1932335197912325	14.026922321920972	7.951640023574955
chrX	1773719	1853667	7.398556269798171	11.552289406292923	9.533313096665173
chrX	2278031	2293411	5.442717177482221	12.22161408630689	11.23122607731875
chrX	2588503	2599111	8.836300126283104	32.66623685000072	22.265597920811132
chrX	2633952	2679553	7.28934898461657	19.680876276904733	21.082804521954717
chrX	3134870	3172221	5.908862049677666	8.869576359052406	8.036269123264278
chrX	3176440	3343767	5.98956953153244	6.969083368664888	4.811396470835843
chrX	3485650	3490915	7.086459212655993	7.448328055141579	6.2912034796007035
chrX	3671801	3701672	5.7743997399098115	13.411318174495749	17.019283029835407
chrX	3720007	3789770	18.779368669888477	33.42332273750046	24.84128712200932
chrX	4117020	4130016	6.315760619485844	8.939829405841204	8.144485501978231
chrX	4322626	4365408	5.466256677694651	7.509924596091977	5.475850381766615
chrX	5071027	5084768	5.725186591509583	13.235499429091233	9.88119459984773
chrX	5719374	5738031	7.76392255508623	13.251602445188551	10.081360416671963
chrX	6540771	6589173	7.911709454186451	11.841407049847568	9.733459365026505
chrX	6863888	6881580	8.294891970234419	41.96585396614273	32.04584784603854
chrX	7608428	7678859	9.373850379423406	23.644065290335313	15.24230024880368
chrX	7884660	7886976	6.486073130263746	7.664260753625209	7.197158055075801
chrX	8037808	8061436	5.743021049787389	27.151909364901375	27.999262455111843
chrX	8560322	8570159	9.265593684301244	23.12719702155826	25.97680018132386
chrX	8907068	9029476	5.854445661717202	6.077805074063207	5.341354704858439
chrX	9093612	9103739	8.82367881430649	10.235688204133833	9.016965339056373
chrX	9163255	9189309	6.998092708888071	11.453640081084616	7.909497823878304
chrX	9324508	9356227	6.088158689791961	11.088917814257965	7.005630719060991
chrX	9358496	9500129	6.29733965026562	6.823665877378525	5.099734586638644
chrX	9665442	9687066	7.73287543048862	24.712067395086425	13.711243920075907
chrX	10071858	10082492	5.844888473268841	6.642091686194565	5.735042109429622
chrX	10233347	10263485	7.505439369701355	8.164568098916948	6.983204152864233
chrX	10711163	10744943	7.788094897845391	17.997840388884878	16.83966024748459
chrX	10787869	10824277	6.194229215240773	16.34831699112198	13.052886915348695
chrX	11112395	11124726	8.277847095901775	7.56361984753496	11.040509914497594
chrX	11369665	11409776	6.682664054065967	9.123009142269744	8.51565874391297
chrX	11430523	11454386	6.030293946354409	9.148175145039817	11.771470898370088
chrX	11816898	11837460	8.217145018376575	14.835948113527898	13.798193704777916
chrX	11931280	11985087	6.890571420375333	5.735887287924782	4.111964704042442
chrX	12569169	12583193	5.890692026729019	25.06757114695201	20.228312260134935
chrX	12596047	12609910	8.532981434888017	8.478665191761609	10.338422325062892
chrX	12684203	12742618	8.659192374651466	31.835050453331498	14.66063526680461
chrX	12785563	12897327	6.364788888260933	8.207518603852417	4.420333661441987
chrX	13079205	13090434	5.657791446631453	10.000334520544133	8.96258557180477
chrX	13262687	13285632	5.928407376015832	12.839355957241082	9.976395386371385
chrX	13380166	13384877	6.380048474732662	12.154273816427157	15.182953738628802
chrX	13624745	13664568	6.7431916264737275	16.31707318649666	15.659810327726918
chrX	13783714	13811493	7.748428563167796	11.593997320950363	12.004525112520458
chrX	13812971	13822307	7.264146657689858	22.913646678557537	22.13906039933633
chrX	13846116	13990527	6.286775424915327	13.238469633624113	6.448694248541562
chrX	15297766	15319074	5.726993956577328	14.893344408296885	9.7328412342126
chrX	15804370	15827682	8.81268636468256	26.408547592919028	19.047682672496105
chrX	16333612	16340624	5.89098762962022	40.522234755736456	26.546444124894414
chrX	16599241	16610459	8.340503558050498	11.522229930306843	11.079045347817788
chrX	16624012	16637414	7.510696856633772	9.702861173338492	10.17771175654026
chrX	16901767	16912724	6.062090104243432	6.664360032204039	6.414959403349995
chrX	16913180	16938209	5.303894766982083	5.771906903488463	4.237566652993489
chrX	16943290	16956234	7.915355439931526	11.134061814260377	10.657322729630064
chrX	17160006	17200728	7.182695656598222	7.374502948871506	6.643384219652145
chrX	17862697	17887222	5.461568282364147	9.710352159354587	8.013796826505276
chrX	18863950	18884075	9.146593877383056	12.886747496507532	8.25391100954561
chrX	19281232	19298162	8.93485968462442	13.772036552098358	9.640913627293056
chrX	19830215	19852059	16.270356570946678	18.436072372452216	19.579147914121247
chrX	19886108	19890060	14.802291398195877	75.65368435650889	126.38470588028565
chrX	20469955	20510694	6.433104650577767	7.065515804039637	6.020310288611778
chrX	21319791	21324009	6.680418482898617	26.81138014279462	17.42986901375059
chrX	22455803	22470146	6.882898741122462	12.219606814840317	8.530719080376851
