chr3R	10083381	10090525	lncRNA:CR45054	7145	+
chr3R	10093761	10101356	lncRNA:CR43459	7596	+
chr3R	10225690	10251277	CG42795	25588	+
chr3R	10388258	10400752	cwo	12495	+
chr3R	10507561	10639568	hth	132008	-
chr3R	10639279	10645773	asRNA:CR44018	6495	+
chr3R	10686943	10696270	Skeletor	9328	+
chr3R	10827079	10849030	Cad86C	21952	+
chr3R	11247631	11256123	lncRNA:cherub	8493	-
chr3R	11328480	11407627	pros	79148	+
chr3R	11437547	11451791	sals	14245	-
chr3R	11822702	11869460	CG6959	46759	-
chr3R	11949680	11954038	CG31211	4359	+
chr3R	12068375	12090612	ATP8B	22238	-
chr3R	12254187	12256592	CG3942	2406	+
chr3R	12258737	12302785	svp	44049	+
chr3R	12511570	12548229	Octbeta3R	36660	-
chr3R	12550625	12595725	Octbeta2R	45101	-
chr3R	12654577	12660860	CG6225	6284	+
chr3R	12967775	12977471	CG7381	9697	-
chr3R	13044759	13047388	Hsc70-2	2630	+
chr3R	13057755	13078124	sim	20370	+
chr3R	13121951	13155687	2mit	33737	-
chr3R	13450590	13464184	side-IV	13595	+
chr3R	13459671	13466106	asRNA:CR46354	6436	-
chr3R	13667046	13674542	Task6	7497	-
chr3R	13771495	13779317	CG9297	7823	+
chr3R	13867345	13874916	E5	7572	-
chr3R	13901853	13904620	ems	2768	+
chr3R	14056945	14087978	foxo	31034	+
chr3R	14092504	14096835	CCHa1	4332	-
chr3R	14148508	14151940	CG14355	3433	-
chr3R	14165379	14214810	Dop1R1	49432	-
chr3R	14234984	14244677	CG43291	9694	-
chr3R	14263358	14286903	trx	23546	-
chr3R	14371675	14371746	snoRNA:Me18S-G1189	72	-
chr3R	14418593	14421865	natalisin	3273	+
chr3R	14513901	14558304	Pde6	44404	-
chr3R	14577217	14608079	stumps	30863	+
chr3R	14609642	14618987	CG14853	9346	+
chr3R	14626676	14642563	CG7886	15888	-
chr3R	14630478	14641776	Cad88C	11299	+
chr3R	14661176	14663197	Rad17	2022	-
chr3R	14741582	14795868	jvl	54287	+
chr3R	14751748	14754460	CG7362	2713	-
chr3R	14804092	14875488	btsz	71397	-
chr3R	15054930	15077206	dpr9	22277	-
chr3R	15250094	15257765	CG42404	7672	+
chr3R	15374635	15402543	Rbp	27909	+
chr3R	15439969	15442177	Act88F	2209	+
chr3R	15472138	15472648	snoRNA:Or-ACA9	511	-
chr3R	15548628	15552833	AOX4	4206	-
chr3R	15666183	15690513	pxb	24331	+
chr3R	15667978	15668676	lncRNA:CR43849	699	+
chr3R	15857871	15875939	CG31183	18069	-
chr3R	15910372	15918007	CG45105	7636	-
chr3R	16068523	16098761	Mhcl	30239	-
chr3R	16078980	16080992	CG32855	2013	-
chr3R	16083878	16087222	sxe2	3345	+
chr3R	16214278	16214957	lncRNA:CR45641	680	+
chr3R	16374434	16403690	ss	29257	-
chr3R	16430681	16432897	CG31279	2217	+
chr3R	16484566	16495422	Cad89D	10857	-
chr3R	16502770	16571363	CG42342	68594	+
chr3R	16742125	16773189	lncRNA:bxd	31065	-
chr3R	16807214	16830049	abd-A	22836	-
chr3R	16831116	16923231	lncRNA:iab8	92116	-
chr3R	16850004	16856497	lncRNA:iab4	6494	+
chr3R	16892410	16897861	lncRNA:CR43617	5452	+
chr3R	16927212	16972236	Abd-B	45025	-
chr3R	16951907	16953770	lncRNA:CR46267	1864	+
chr3R	16978439	16982158	AhcyL2	3720	-
chr3R	17073942	17079945	Keap1	6004	-
chr3R	17152995	17202130	Mur89F	49136	-
chr3R	17382129	17382767	lncRNA:CR43196	639	-
chr3R	17558930	17569097	Hmx	10168	+
chr3R	17646903	17653478	lncRNA:CR45223	6576	-
chr3R	17700741	17701873	lncRNA:CR46036	1133	+
chr3R	17719454	17722955	Pxt	3502	+
chr3R	17736611	17747470	TyrRII	10860	+
chr3R	17750129	17763188	TyrR	13060	-
chr3R	17768272	17794490	CG43102	26219	-
chr3R	17811541	17872507	tinc	60967	+
chr3R	17872748	17916578	Rim	43831	-
chr3R	17919832	18018892	cpo	99061	+
chr3R	18090803	18135583	sr	44781	+
chr3R	18267789	18271172	CG18599	3384	+
chr3R	18367927	18372738	gl	4812	-
chr3R	18381580	18385072	CG14309	3493	-
chr3R	18386841	18389805	Vha100-4	2965	-
chr3R	18414273	18545586	fru	131314	-
chr3R	18591027	18650137	qin	59111	+
chr3R	18592801	18621327	CG14304	28527	-
chr3R	18629151	18641457	CG14301	12307	-
chr3R	18687556	18692719	Muc91C	5164	-
chr3R	18705501	18718916	VAChT	13416	+
chr3R	18725399	18726434	CG7714	1036	-
chr3R	18759236	18795169	CG7720	35934	-
chr3R	18799280	18849224	Octalpha2R	49945	-
chr3R	18899423	18901019	Rh2	1597	+
chr3R	18929196	18978088	CG42613	48893	+
chr3R	18984025	19022436	gukh	38412	+
chr3R	19033538	19044693	CG6026	11156	+
chr3R	19044882	19094270	cdi	49389	-
chr3R	19096961	19131929	CG6040	34969	+
chr3R	19132648	19134704	Cyp12a5	2057	+
chr3R	19230764	19246130	unc79	15367	-
chr3R	19302731	19326217	Dl	23487	-
chr3R	19461085	19597288	Dys	136204	+
chr3R	19603375	19606475	CG7342	3101	+
chr3R	19607254	19609322	CG17751	2069	+
chr3R	19652369	19657866	CG6184	5498	-
chr3R	19730715	19775231	GluClalpha	44517	+
chr3R	19794073	19836817	bnl	42745	-
chr3R	19921744	19925371	CG4462	3628	-
chr3R	19931799	19935120	mira	3322	-
chr3R	19972898	19979569	CG31213	6672	+
chr3R	20036421	20056097	CG17193	19677	-
chr3R	20169435	20174872	CG5023	5438	+
chr3R	20378458	20484588	Gfrl	106131	-
chr3R	20652567	20659904	Nep4	7338	-
chr3R	20689018	20714577	Oamb	25560	-
chr3R	20740108	20756639	CG42322	16532	+
chr3R	20860187	20866231	KaiR1D	6045	-
chr3R	20901956	20908263	Grik	6308	+
chr3R	20978183	21015613	Calx	37431	+
chr3R	21024580	21042499	Dhc93AB	17920	-
chr3R	21083043	21097827	RhoGAP93B	14785	-
chr3R	21088792	21095744	lncRNA:CR44178	6953	+
chr3R	21165167	21168205	Snmp1	3039	-
chr3R	21247011	21265134	ETHR	18124	+
chr3R	21276664	21293998	SIFaR	17335	-
chr3R	21296127	21317836	lncRNA:Hsromega	21710	+
chr3R	21378977	21381970	tin	2994	+
chr3R	21388880	21390449	bap	1570	+
chr3R	21403735	21406690	CG7907	2956	+
chr3R	21409979	21434133	lbl	24155	-
chr3R	21441577	21446537	lbe	4961	-
chr3R	21548661	21557182	slou	8522	-
chr3R	21749853	21753237	CG31233	3385	+
chr3R	21783400	21822674	CASK	39275	-
chr3R	21949114	22014539	Eip93F	65426	+
chr3R	22133830	22296126	SKIP	162297	+
chr3R	22382035	22386548	Gpdh3	4514	+
chr3R	22468512	22486969	Nrx-1	18458	+
chr3R	22532174	22539919	CG5326	7746	-
chr3R	22550680	22556494	bond	5815	+
chr3R	22639808	22683827	wake	44020	+
chr3R	22964038	22964630	lncRNA:CR43655	593	-
chr3R	23021222	23026713	lmd	5492	-
chr3R	23070516	23112730	Cow	42215	-
chr3R	23118400	23124217	CenB1A	5818	+
chr3R	23128169	23141906	hh	13738	-
chr3R	23168317	23185642	Irk1	17326	+
chr3R	23201644	23204034	fzo	2391	-
chr3R	23227727	23248903	CG4467	21177	-
chr3R	23375928	23384777	CG4393	8850	-
chr3R	23408684	23472278	CG4374	63595	-
chr3R	23704804	23708512	Gba1b	3709	+
chr3R	23781765	23801634	mbc	19870	+
chr3R	23803859	23859167	CG34355	55309	+
chr3R	23825352	23825907	lncRNA:CR43285	556	-
chr3R	23894174	23922973	sba	28800	-
chr3R	23963180	23983232	CG31140	20053	+
chr3R	23988806	23992916	CG13604	4111	-
chr3R	23997538	24031827	KrT95D	34290	-
chr3R	24101600	24105763	Syx1A	4164	-
chr3R	24113286	24128193	Root	14908	+
chr3R	24214631	24218718	CG17786	4088	-
chr3R	24295078	24314541	crb	19464	+
chr3R	24509228	24515106	nAChRbeta2	5879	-
chr3R	24662491	24711595	slo	49105	+
chr3R	24719697	24749125	tok	29429	+
chr3R	24749731	24753510	tld	3780	+
chr3R	24767728	24768484	lncRNA:CR45650	757	-
chr3R	24788054	24797955	Ets96B	9902	+
chr3R	24881466	24894605	CG31121	13140	-
chr3R	24984384	25022867	tnc	38484	+
chr3R	25082684	25084878	fd96Ca	2195	+
chr3R	25184383	25192806	dan	8424	+
chr3R	25281548	25283237	CG11892	1690	+
chr3R	25340252	25344838	rha	4587	+
chr3R	25344761	25346921	tobi	2161	-
chr3R	25516118	25608423	msi	92306	+
chr3R	25581223	25583179	CG4582	1957	-
chr3R	25586442	25589179	lncRNA:CR45910	2738	-
chr3R	25637843	25651874	jigr1	14032	+
chr3R	25741348	25763105	LpR1	21758	-
chr3R	25907022	25921046	CG42235	14025	+
chr3R	25970080	25982736	fid	12657	+
chr3R	25983013	25995737	Nf1	12725	+
chr3R	25999851	26000761	E(spl)mgamma-HLH	911	+
chr3R	26004278	26004681	lncRNA:CR45038	404	+
chr3R	26076592	26098711	dysf	22120	-
chr3R	26092850	26093722	lncRNA:CR44319	873	-
chr3R	26106868	26130674	CG31324	23807	+
chr3R	26126659	26127868	CG14556	1210	+
chr3R	26262662	26277050	CG6154	14389	+
chr3R	26519580	26522279	lncRNA:CR45226	2700	+
chr3R	26536350	26604051	scrib	67702	+
chr3R	26541292	26543209	lncRNA:CR46084	1918	-
chr3R	26847809	26849236	lncRNA:CR46073	1428	+
chr3R	26994832	26996442	TwdlC	1611	+
chr3R	27075870	27082818	CG14257	6949	+
chr3R	27172090	27194267	Ser	22178	-
chr3R	27233698	27236360	CG31068	2663	+
chr3R	27294286	27322325	CG3339	28040	-
chr3R	27340622	27372574	CG42534	31953	+
chr3R	27375088	27437482	side	62395	-
chr3R	27586474	27596130	CG5639	9657	-
chr3R	27607879	27634932	Tusp	27054	+
chr3R	27639886	27656996	tau	17111	-
chr3R	27662439	27677099	unc80	14661	+
chr3R	27736538	27748366	Ets98B	11829	+
chr3R	28026615	28090740	trv	64126	+
chr3R	28146880	28240526	CG34354	93647	+
chr3R	28486953	28519398	Dhc98D	32446	+
chr3R	28520665	28540324	Ppn	19660	-
chr3R	28580976	28585264	fkh	4289	-
chr3R	28586048	28591386	lncRNA:CR43126	5339	+
chr3R	28607939	28635099	CG10011	27161	-
chr3R	28641585	28642891	CG14062	1307	-
chr3R	28675041	28695939	snu	20899	+
chr3R	28789617	28790483	CG34295	867	+
chr3R	28925004	28970372	DIP-gamma	45369	-
chr3R	29039156	29049148	Pkc98E	9993	+
chr3R	29095368	29096487	lncRNA:CR45030	1120	+
chr3R	29165643	29171508	CG11898	5866	+
chr3R	29171191	29194994	jus	23804	-
chr3R	29214562	29219667	lncRNA:CR31044	5106	+
chr3R	29293743	29297180	CG14506	3438	-
chr3R	29556386	29565244	Dr	8859	+
chr3R	29630304	29659984	Dop1R2	29681	-
chr3R	29680241	29682278	CG7582	2038	-
chr3R	29682503	29685758	Gycalpha99B	3256	+
chr3R	29692591	29697025	dmrt99B	4435	+
chr3R	29713278	29713678	lncRNA:CR45569	401	-
chr3R	29714505	29715004	Obp99d	500	+
chr3R	29719713	29721191	lncRNA:CR46108	1479	+
chr3R	29725830	29735360	Kul	9531	+
chr3R	29774324	29775051	lncRNA:CR46110	728	-
chr3R	29819131	29825800	neo	6670	+
chr3R	29841657	29854699	Cad99C	13043	+
chr3R	29908107	29912892	CG31036	4786	+
chr3R	29914521	29920289	trp	5769	-
chr3R	30000530	30003678	Tace	3149	+
chr3R	30125633	30129119	Ppi1	3487	-
chr3R	30153022	30160473	CG11498	7452	-
chr3R	30177877	30180178	CG15530	2302	+
chr3R	30432064	30435139	CG15534	3076	+
chr3R	30435177	30443599	CG15537	8423	-
chr3R	30476684	30478849	spdo	2166	+
chr3R	30496751	30500326	PH4alphaNE1	3576	-
chr3R	30530355	30532377	lncRNA:CR45553	2023	+
chr3R	30554554	30560199	CG34155	5646	-
chr3R	30612028	30615478	lncRNA:CR45571	3451	+
chr3R	30695537	30697138	Pka-C2	1602	-
chr3R	30697380	30704118	lncRNA:CR46115	6739	+
chr3R	30726087	30728052	eIF4H2	1966	+
chr3R	30781178	30783645	asRNA:CR45189	2468	-
chr3R	30827819	30842034	CG15544	14216	+
chr3R	30852315	30854400	tll	2086	+
chr3R	30877084	30881027	CG12071	3944	-
chr3R	30894038	30900688	Cyp4c3	6651	+
chr3R	30904968	30905532	lncRNA:CR46220	565	-
chr3R	30912754	30930682	Ptx1	17929	+
chr3R	30959700	30962307	CG15548	2608	+
chr3R	30968236	31016875	5-HT7	48640	-
chr3R	31039374	31046821	CanA1	7448	+
chr3R	31134392	31178278	Gycbeta100B	43887	+
chr3R	31178389	31195762	mesh	17374	-
chr3R	31300918	31305384	pHCl-2	4467	-
chr3R	31401560	31405452	PNPase	3893	-
chr3R	31405245	31457873	Gprk2	52629	+
chr3R	31499235	31506992	mey	7758	+
chr3R	31519878	31523278	lncRNA:CR45573	3401	-
chr3R	31543032	31566165	nyo	23134	+
chr3R	31622136	31664646	kek6	42511	+
chr3R	31689128	31689878	lncRNA:CR45565	751	-
chr3R	31709275	31709788	lncRNA:CR34046	514	+
chr3R	31738468	31743306	eEF1alpha2	4839	+
chr3R	31812609	31846570	RhoGAP100F	33962	+
chr3R	31846987	32015520	heph	168534	-
chr3L	66430	68995	Lsp1gamma	2566	+
chr3L	69138	69894	lncRNA:CR44510	757	+
chr3L	129450	145895	Pdk1	16446	+
chr3L	146433	149056	CG6845	2624	+
chr3L	152884	174517	p130CAS	21634	+
chr3L	224106	230964	lncRNA:CR42862	6859	+
chr3L	277437	305292	RhoGEF3	27856	+
chr3L	366524	392633	trh	26110	-
chr3L	553216	553739	lncRNA:CR45808	524	+
chr3L	609179	609620	lncRNA:CR44513	442	-
chr3L	620695	622316	CG43337	1622	-
chr3L	628435	643900	lncRNA:CR43334	15466	+
chr3L	637486	638568	lncRNA:CR43423	1083	-
chr3L	693083	699144	CG13894	6062	-
chr3L	708601	710607	CkIIalpha-i3	2007	-
chr3L	737680	755489	hng3	17810	-
chr3L	813300	814487	lncRNA:CR44537	1188	+
chr3L	843926	851080	cep290	7155	+
chr3L	852720	857248	dpr20	4529	-
chr3L	914074	993788	Glut1	79715	+
chr3L	1036369	1101089	bab1	64721	-
chr3L	1140429	1177276	bab2	36848	-
chr3L	1189588	1190472	CG13912	885	+
chr3L	1200786	1232700	mwh	31915	+
chr3L	1275956	1295699	CG32333	19744	+
chr3L	1463811	1468944	rho	5134	+
chr3L	1477619	1478369	robl62A	751	+
chr3L	1496853	1502590	hfp	5738	-
chr3L	1523414	1534034	Iml1	10621	-
chr3L	1610696	1615801	CG12105	5106	-
chr3L	1630348	1637752	nSyb	7405	-
chr3L	1670407	1672727	CG13930	2321	-
chr3L	1752328	1755934	Cht2	3607	-
chr3L	1759172	1771758	Dhc62B	12587	-
chr3L	1933633	1939103	CG5687	5471	-
chr3L	2039681	2115611	sls	75931	-
chr3L	2153201	2163863	CG15822	10663	-
chr3L	2229646	2235253	Oseg2	5608	+
chr3L	2282883	2300944	MsR2	18062	+
chr3L	2505245	2554292	Spn	49048	-
chr3L	2517161	2518402	lncRNA:CR45170	1242	+
chr3L	2645368	2647192	CG1143	1825	+
chr3L	2655415	2711690	Fife	56276	-
chr3L	2882814	2883400	lncRNA:CR44531	587	+
chr3L	2895017	2959579	Shab	64563	+
chr3L	3001716	3011860	FMRFaR	10145	+
chr3L	3249340	3254504	lncRNA:CR43626	5165	+
chr3L	3257878	3268184	ckd	10307	+
chr3L	3271036	3276255	CG14960	5220	+
chr3L	3280239	3290896	CG12017	10658	+
chr3L	3291459	3299000	CG12009	7542	+
chr3L	3330063	3333181	CG14961	3119	+
chr3L	3394088	3394607	lncRNA:CR45737	520	+
chr3L	3412145	3412251	mir-2282	107	-
chr3L	3472447	3510895	CG42324	38449	+
chr3L	3515751	3610521	Eip63E	94771	+
chr3L	3522850	3523620	lncRNA:CR45043	771	-
chr3L	3626352	3653442	dar1	27091	+
chr3L	3714826	3806459	CG32264	91634	-
chr3L	3954251	3964771	CG12605	10521	-
chr3L	3983896	3994003	scrt	10108	+
chr3L	4046596	4059660	CG1136	13065	+
chr3L	4059770	4061923	Ugt305A1	2154	+
chr3L	4064152	4071717	wit	7566	-
chr3L	4103564	4107116	Fit1	3553	+
chr3L	4142364	4145966	CG32260	3603	+
chr3L	4153618	4160932	nab	7315	-
chr3L	4161666	4167464	mas	5799	-
chr3L	4174859	4178270	Teh4	3412	-
chr3L	4178980	4188023	Teh2	9044	-
chr3L	4188499	4193788	tipE	5290	+
chr3L	4255991	4259152	CG15011	3162	-
chr3L	4263719	4277778	CG1273	14060	+
chr3L	4367649	4380387	DopEcR	12739	-
chr3L	4429349	4435993	nAChRbeta1	6645	+
chr3L	4473068	4475095	CG11349	2028	+
chr3L	4482809	4484370	CG11350	1562	+
chr3L	4485159	4490963	CG13722	5805	-
chr3L	4501652	4508433	NT1	6782	-
chr3L	4510698	4532145	Tie	21448	-
chr3L	4533170	4539270	CG11353	6101	+
chr3L	4556087	4592295	CG42540	36209	+
chr3L	4629604	4687317	axo	57714	-
chr3L	4692783	4796253	RhoGEF64C	103471	+
chr3L	4861269	4895749	Dnah3	34481	+
chr3L	4936758	5079033	Con	142276	-
chr3L	5538411	5551159	frm	12749	-
chr3L	5595542	5597422	Alp9	1881	+
chr3L	5630983	5652094	Blimp-1	21112	+
chr3L	5657913	5749599	sif	91687	+
chr3L	5813338	5845664	vn	32327	-
chr3L	6505569	6506393	lncRNA:CR45979	825	+
chr3L	6550738	6593940	MCU	43203	+
chr3L	6563197	6589479	jv	26283	-
chr3L	6593938	6603366	ndl	9429	-
chr3L	6604366	6606032	zpg	1667	-
chr3L	6624032	6635059	GluRIA	11028	+
chr3L	6713356	6719525	ple	6170	-
chr3L	6756629	6763246	CG32392	6618	-
chr3L	6790158	6794941	vvl	4784	+
chr3L	6949491	6955904	CG10077	6414	-
chr3L	6976322	6979222	lncRNA:CR32385	2901	+
chr3L	6990622	6994447	bin	3826	+
chr3L	6998843	7053499	Mp	54657	+
chr3L	7142991	7157073	corn	14083	-
chr3L	7159199	7189931	Dscam2	30733	-
chr3L	7266192	7312896	unc-13-4A	46705	-
chr3L	7423827	7454717	CG42458	30891	+
chr3L	7518997	7528013	ltl	9017	+
chr3L	7562610	7569499	frac	6890	+
chr3L	7655389	7718395	Ank2	63007	-
chr3L	7727804	7732191	CG8492	4388	-
chr3L	7733250	7743041	Snmp2	9792	-
chr3L	7747344	7750552	CG13685	3209	+
chr3L	7760453	7763166	Hn	2714	+
chr3L	7763233	7775603	Clk	12371	-
chr3L	7811458	7867369	Pdp1	55912	-
chr3L	7869042	7894814	CG32365	25773	+
chr3L	7948186	7951563	exex	3378	+
chr3L	7979046	8054147	nmo	75102	+
chr3L	8081924	8083200	lncRNA:CR43974	1277	-
chr3L	8238647	8282398	Dscam4	43752	+
chr3L	8352355	8356296	Culd	3942	-
chr3L	8372405	8391171	ImpE1	18767	+
chr3L	8415857	8422205	CG32354	6349	-
chr3L	8449922	8472669	Gug	22748	+
chr3L	8472807	8507146	CG43163	34340	-
chr3L	8569335	8569864	lncRNA:CR43910	530	+
chr3L	8576808	8599617	CG43078	22810	+
chr3L	8604657	8617074	CG6282	12418	+
chr3L	8617235	8619474	S-Lap1	2240	+
chr3L	8624371	8638813	Zasp66	14443	+
chr3L	8647261	8648936	Arr2	1676	-
chr3L	8732858	8745310	Prm	12453	-
chr3L	8753619	8798719	Fhos	45101	+
chr3L	8805811	8807213	CG13312	1403	-
chr3L	8827505	8891192	dally	63688	+
chr3L	8836462	8838843	CG32026	2382	+
chr3L	8894404	8904790	TrpA1	10387	-
chr3L	8937100	8954463	orb2	17364	-
chr3L	9005196	9007249	Doc3	2054	+
chr3L	9012686	9019246	Doc2	6561	-
chr3L	9041375	9045042	Doc1	3668	+
chr3L	9048781	9066027	Argk	17247	-
chr3L	9097629	9134405	bol	36777	-
chr3L	9137860	9145693	nwk	7834	+
chr3L	9145838	9182149	Rdl	36312	-
chr3L	9251978	9288522	GluRIB	36545	+
chr3L	9354033	9355457	CG32040	1425	+
chr3L	9547220	9596713	CG42673	49494	+
chr3L	9597764	9614001	Tmc	16238	+
chr3L	9644109	9659433	CNMaR	15325	+
chr3L	9734012	9760395	CG42268	26384	-
chr3L	9787046	9808713	CG32052	21668	+
chr3L	9813847	9834345	CG43897	20499	+
chr3L	9878985	9884493	CG34382	5509	+
chr3L	9974651	10139360	dpr6	164710	+
chr3L	10190276	10201837	ect	11562	-
chr3L	10286900	10307954	lncRNA:CR46003	21055	-
chr3L	10306678	10320600	lncRNA:CR46004	13923	+
chr3L	10323501	10367450	lncRNA:CR46006	43950	+
chr3L	10481412	10594012	Rbfox1	112601	+
chr3L	10490861	10492934	S-Lap4	2074	+
chr3L	10801190	10802350	CG12523	1161	+
chr3L	10803997	10805934	lncRNA:CR44347	1938	-
chr3L	10814819	10816084	CG42831	1266	+
chr3L	10835528	10876496	tna	40969	+
chr3L	10889990	10890700	Cpr67Fa1	711	+
chr3L	10981171	11009188	klu	28018	-
chr3L	11136049	11163984	IRSp53	27936	+
chr3L	11273960	11274562	lncRNA:CR44720	603	-
chr3L	11364683	11365897	lncRNA:CR45036	1215	+
chr3L	11463570	11465864	Fum3	2295	-
chr3L	11522757	11562233	Mob2	39477	-
chr3L	11584122	11587770	rt	3649	-
chr3L	11642906	11646033	CG6071	3128	-
chr3L	11801951	11814755	CG42255	12805	-
chr3L	11976111	11983764	CG43896	7654	+
chr3L	12129103	12131488	asRNA:CR11538	2386	-
chr3L	12422510	12432668	toe	10159	-
chr3L	12462537	12468021	eyg	5485	-
chr3L	12580672	12596018	ara	15347	+
chr3L	12609631	12621798	caup	12168	+
chr3L	12648907	12653090	lncRNA:CR43431	4184	-
chr3L	12693639	12710249	mirr	16611	+
chr3L	12853646	12857428	Ent3	3783	+
chr3L	12885039	12889244	CG14120	4206	+
chr3L	13114271	13118077	trn	3807	+
chr3L	13349165	13354940	CG17687	5776	+
chr3L	13465552	13474787	CG10089	9236	-
chr3L	13867414	13903236	dysc	35823	-
chr3L	13965203	13973067	Nxf3	7865	+
chr3L	13977905	13993400	CG17364	15496	-
chr3L	14075772	14083229	btl	7458	+
chr3L	14175610	14178620	D	3011	-
chr3L	14186249	14189648	nan	3400	-
chr3L	14519760	14521690	CG4613	1931	-
chr3L	14583222	14599540	HGTX	16319	-
chr3L	14632601	14671609	dlp	39009	+
chr3L	14903805	14942907	DCX-EMAP	39103	+
chr3L	15014695	15064977	Sytbeta	50283	-
chr3L	15336692	15344315	Toll-6	7624	+
chr3L	15900156	15924861	sff	24706	-
chr3L	16023480	16032752	Notum	9273	+
chr3L	16042395	16042968	asRNA:CR45889	574	+
chr3L	16137802	16164701	CG5151	26900	-
chr3L	16339003	16345241	CG4998	6239	+
chr3L	16394586	16396880	Gagr	2295	+
chr3L	16491838	16543370	CG43373	51533	-
chr3L	16689268	16697897	lncRNA:CR45179	8630	+
chr3L	16759393	16762683	lncRNA:CR46214	3291	-
chr3L	16865295	16922487	Lmpt	57193	+
chr3L	16928381	16935536	CG11905	7156	-
chr3L	17036859	17042574	scaf6	5716	-
chr3L	17058774	17238212	Rbp6	179439	-
chr3L	17367753	17379530	Cad74A	11778	-
chr3L	17439401	17457461	CG18265	18061	+
chr3L	17723718	17729244	CG6052	5527	-
chr3L	17754936	17764158	Adgf-A2	9223	-
chr3L	18128940	18132689	Cyp312a1	3750	-
chr3L	18234246	18234760	lncRNA:CR45937	515	-
chr3L	18243700	18244239	lncRNA:CR45936	540	+
chr3L	18625959	18667177	MYPT-75D	41219	+
chr3L	18750607	18801309	ftz-f1	50703	-
chr3L	18802265	18820675	CG14073	18411	-
chr3L	19003741	19045449	nkd	41709	-
chr3L	19140975	19235373	fz2	94399	-
chr3L	19532743	19538289	Cpr76Bd	5547	+
chr3L	19624406	19635783	wnd	11378	-
chr3L	19650506	19664104	tey	13599	-
chr3L	19690033	19695260	verm	5228	-
chr3L	19700977	19708015	serp	7039	-
chr3L	19895216	19896391	lncRNA:CR32218	1176	-
chr3L	19909365	19910203	asRNA:CR43889	839	+
chr3L	19939287	19977960	Ac76E	38674	+
chr3L	20024687	20027835	CG14183	3149	-
chr3L	20149614	20198317	CG42674	48704	-
chr3L	20248080	20265554	rdgC	17475	+
chr3L	20265814	20268800	CG32228	2987	+
chr3L	20268859	20295133	gogo	26275	-
chr3L	20353449	20356632	CG5618	3184	+
chr3L	20439954	20440563	lncRNA:CR43943	610	+
chr3L	20454690	20464862	atk	10173	-
chr3L	20597141	20620659	knrl	23519	-
chr3L	20637199	20640910	CG13251	3712	+
chr3L	20692330	20695378	kni	3049	-
chr3L	20962655	20966762	CG12983	4108	-
chr3L	20966766	20970663	CG33287	3898	-
chr3L	20970812	20974700	CG33286	3889	-
