chr2L	19464267	19467758	tj	3492	+
chr2R	24798798	24800776	CG3611	1979	+
chr3L	20637199	20640910	CG13251	3712	+
chr3L	12885039	12889244	CG14120	4206	+
chr2L	11358873	11373636	salr	14764	+
chr3R	20652567	20659904	Nep4	7338	-
chr2R	22208464	22210765	Alp8	2302	-
chr3L	12693639	12710249	mirr	16611	+
chr3L	12648907	12653090	lncRNA:CR43431	4184	-
chr2R	14476391	14477895	lncRNA:CR44462	1505	+
chr3L	12609631	12621798	caup	12168	+
chr2R	19270078	19281396	rib	11319	+
chr2L	7307159	7316265	wg	9107	+
chr2R	16171112	16178307	Ptp52F	7196	-
chr2R	12965997	12980994	Psc	14998	-
chr2L	13106807	13109468	Ttc30	2662	+
chr2L	6139382	6145010	CG13991	5629	+
chr2L	15109405	15113092	CG15269	3688	+
chr2R	9195205	9199870	unpg	4666	+
chr2L	13920707	13923553	Vajk1	2847	-
chr2L	9012885	9014068	Rcd-1r	1184	-
chr3R	29692591	29697025	dmrt99B	4435	+
chrX	14846472	14848808	CG9522	2337	-
chr2L	14496997	14498116	lncRNA:CR45303	1120	-
chr2R	8009119	8013755	CG14762	4637	-
chr3R	30125633	30129119	Ppi1	3487	-
chr2L	6821934	6838995	sens-2	17062	+
chr3L	19690033	19695260	verm	5228	-
chr2L	15333866	15336138	esg	2273	+
chr3L	9012686	9019246	Doc2	6561	-
chrX	18688538	18693042	Cyp18a1	4505	-
chr3R	6661427	6678590	lab	17164	-
chr2R	22223681	22228574	Oatp58Dc	4894	-
chr2L	3604224	3606756	odd	2533	-
chr3R	18381580	18385072	CG14309	3493	-
chr2R	12375286	12375678	CG13159	393	+
chr2R	22243963	22286469	dve	42507	+
chr3L	22454373	22455989	CG11449	1617	+
chr2R	17128480	17130334	Cda9	1855	+
chr3R	18367927	18372738	gl	4812	-
chr2R	19826578	19832973	Toll-7	6396	+
chr3R	29165643	29171508	CG11898	5866	+
chr3R	30695537	30697138	Pka-C2	1602	-
chr3R	13867345	13874916	E5	7572	-
chr3R	30726087	30728052	eIF4H2	1966	+
chrX	10602641	10620190	CG43347	17550	-
chr2L	8772946	8776263	LManV	3318	-
chr3R	21403735	21406690	CG7907	2956	+
chrX	7881939	7884026	Ir7f	2088	-
chr2L	583540	594685	Gsc	11146	-
chr3R	16951907	16953770	lncRNA:CR46267	1864	+
chr2R	13044695	13047256	CG13323	2562	-
chr3R	29682503	29685758	Gycalpha99B	3256	+
chrX	7867161	7873222	1-Dec	6062	-
chr3L	2229646	2235253	Oseg2	5608	+
chr3L	22898744	22900262	CG11131	1519	+
chr3L	813300	814487	lncRNA:CR44537	1188	+
chr2L	1494070	1495456	CG33128	1387	+
chr2L	14428612	14430822	lncRNA:CR44732	2211	-
chr2R	24848994	24850200	CG3650	1207	+
chr3L	21985210	21987190	Act79B	1981	+
chr3L	12422510	12432668	toe	10159	-
chr3L	22465619	22468076	CG11438	2458	+
chr2L	6736364	6740188	TTLL3A	3825	-
chr2R	24342861	24376473	bs	33613	+
chr3R	21749853	21753237	CG31233	3385	+
chrX	3462474	3464044	CG16781	1571	-
chr3R	8147368	8181444	grn	34077	-
chr2L	19508953	19517204	Hasp	8252	-
chr2L	2032519	2036041	CG42296	3523	-
chr2L	14378218	14381172	ppk	2955	-
chrX	7879800	7881679	Ir7e	1880	-
chr2L	12587625	12628135	nub	40511	+
chr3R	23128169	23141906	hh	13738	-
chr3R	29293743	29297180	CG14506	3438	-
chr2L	3445992	3447589	CG2772	1598	+
chr2R	8649649	8665223	ptc	15575	+
chr3L	9547220	9596713	CG42673	49494	+
chr3R	17558930	17569097	Hmx	10168	+
chr2L	12446080	12448132	CG5421	2053	-
chrX	7574290	7576767	CG11369	2478	+
chr3R	7054586	7058671	CG1979	4086	+
chr2R	25040383	25052331	gsb-n	11949	-
chr2R	23632610	23654820	retn	22211	+
chr2L	13980126	13983269	NimC2	3144	+
chr3R	19652369	19657866	CG6184	5498	-
chr2R	12884632	12899385	vg	14754	+
chr3R	6823120	6849981	Scr	26862	-
chrX	3459016	3460240	CG16782	1225	-
chr2L	16466512	16485998	dac	19487	-
chr2L	9579498	9581745	gcm	2248	-
chr3R	12258737	12302785	svp	44049	+
chr3R	27662439	27677099	unc80	14661	+
chr2L	3578013	3580769	sob	2757	-
chr3L	366524	392633	trh	26110	-
chr3L	6593938	6603366	ndl	9429	-
chr3R	7799264	7802793	CG3014	3530	-
chr2R	14198478	14201249	VGAT	2772	-
chr3R	21024580	21042499	Dhc93AB	17920	-
chr2R	14420324	14424764	Achl	4441	+
chr3R	21548661	21557182	slou	8522	-
chr2L	6759829	6772755	LUBEL	12927	-
chr2L	6507424	6508404	lncRNA:CR44775	981	-
chr3L	21808703	21817600	eg	8898	+
chr3L	11976111	11983764	CG43896	7654	+
chr3R	15548628	15552833	AOX4	4206	-
chr3R	9651179	9674643	CG9492	23465	-
chr2R	20883625	20903414	otp	19790	-
chrX	10053811	10055498	Yp1	1688	+
chr3R	26004278	26004681	lncRNA:CR45038	404	+
chr2R	8052080	8065554	CG12769	13475	-
chr3R	30904968	30905532	lncRNA:CR46220	565	-
chr3R	27233698	27236360	CG31068	2663	+
chr3L	13114271	13118077	trn	3807	+
chr2R	24928747	24937477	CG30427	8731	-
chr3L	16394586	16396880	Gagr	2295	+
chr2R	17801132	17842820	grh	41689	+
chr3R	31300918	31305384	pHCl-2	4467	-
chr2L	18732464	18733323	lncRNA:CR44768	860	+
chr2L	13130591	13134804	CG5122	4214	+
chr3R	29556386	29565244	Dr	8859	+
chr2R	24695378	24736657	Mid1	41280	-
chr3R	16078980	16080992	CG32855	2013	-
chr3L	11584122	11587770	rt	3649	-
chr3R	13057755	13078124	sim	20370	+
chr2R	19059421	19061065	CG15109	1645	+
chrX	16118067	16148977	disco-r	30911	-
chr2L	5746157	5747961	CG11029	1805	+
chr2L	8244160	8257502	CG8086	13343	-
chr2R	13753964	13758971	CG6280	5008	+
chr2R	9062295	9077554	ana	15260	+
chr3L	11463570	11465864	Fum3	2295	-
chr3L	19650506	19664104	tey	13599	-
chr3R	16927212	16972236	Abd-B	45025	-
chrX	18707494	18726572	CCKLR-17D1	19079	-
chrX	21249976	21251148	CG1722	1173	-
chrX	8630159	8650681	oc	20523	-
chr2L	3836840	3839185	slp2	2346	+
chr2R	11373607	11377109	CG13203	3503	+
chrX	18064483	18078472	Dhc16F	13990	+
chr2R	7181326	7183020	CG30385	1695	+
chr3R	6791836	6802428	Dfd	10593	+
chr3R	28641585	28642891	CG14062	1307	-
chr3R	29714505	29715004	Obp99d	500	+
chr2R	16641243	16651125	gprs	9883	+
chr3R	16742125	16773189	lncRNA:bxd	31065	-
chr2L	1950239	1970362	erm	20124	-
chr3L	8617235	8619474	S-Lap1	2240	+
chr3R	28520665	28540324	Ppn	19660	-
chrX	20417921	20418964	Obp19c	1044	-
chr2L	9012188	9014149	CG13102	1962	+
chrX	530501	579044	Appl	48544	+
chr3R	8523944	8526667	CG31259	2724	+
chr3R	7500951	7502376	Mics1	1426	-
chr2L	1008378	1048053	IA-2	39676	-
chr2L	5461639	5467610	mid	5972	+
chr2L	13595503	13597186	CG9254	1684	-
chr3L	15336692	15344315	Toll-6	7624	+
chr3R	16484566	16495422	Cad89D	10857	-
chr2L	3539247	3548423	drm	9177	+
chr3L	1200786	1232700	mwh	31915	+
chr3R	28486953	28519398	Dhc98D	32446	+
chrX	15684947	15688857	CG15599	3911	-
chr2L	20871335	20918931	sky	47597	-
chr2R	11474465	11509695	inv	35231	+
chr2L	14547498	14549109	CG4218	1612	-
chr3L	10490861	10492934	S-Lap4	2074	+
chr3R	11328480	11407627	pros	79148	+
chr3L	7948186	7951563	exex	3378	+
chr3L	16928381	16935536	CG11905	7156	-
chr3R	16850004	16856497	lncRNA:iab4	6494	+
chr3R	30912754	30930682	Ptx1	17929	+
chr2L	14924590	14930565	CG3491	5976	+
chr3R	21409979	21434133	lbl	24155	-
chr3R	8690980	8697822	hb	6843	-
chrX	19531851	19547482	CG32532	15632	-
chrX	18606610	18617589	CG15040	10980	-
chr3L	21962401	21969964	Chs2	7564	+
chr2R	25085780	25139627	lov	53848	-
chrX	5594255	5612865	Vsx1	18611	+
chrX	5528927	5560183	Vsx2	31257	-
chr3L	22850111	22854434	asRNA:CR43426	4324	+
chrX	19718923	19730199	CG12531	11277	+
chr3R	13044759	13047388	Hsc70-2	2630	+
chr3L	16339003	16345241	CG4998	6239	+
chr3R	9461084	9493677	CG16779	32594	-
chr3L	7727804	7732191	CG8492	4388	-
chr3R	24749731	24753510	tld	3780	+
chr3R	16978439	16982158	AhcyL2	3720	-
chrX	1329518	1341587	CG11409	12070	-
chrX	8756539	8805804	Lim1	49266	-
chr3R	6896253	6999228	Antp	102976	-
chr2L	455531	458745	CG4133	3215	+
chrX	14266367	14277416	na	11050	+
chrX	4412856	4485647	bi	72792	+
chr2L	877172	885141	CG15824	7970	-
chr3L	4059770	4061923	Ugt305A1	2154	+
chr3L	11364683	11365897	lncRNA:CR45036	1215	+
chr3R	27586474	27596130	CG5639	9657	-
chr3R	19603375	19606475	CG7342	3101	+
chr3R	21165167	21168205	Snmp1	3039	-
chr3R	31499235	31506992	mey	7758	+
chr3L	4473068	4475095	CG11349	2028	+
chr3L	6604366	6606032	zpg	1667	-
chr3L	7655389	7718395	Ank2	63007	-
chr3L	2882814	2883400	lncRNA:CR44531	587	+
chr3R	26092850	26093722	lncRNA:CR44319	873	-
chrX	13990733	13991420	lncRNA:CR44655	688	+
chr2L	259949	267505	CG17075	7557	-
chr3R	14630478	14641776	Cad88C	11299	+
chr3R	30959700	30962307	CG15548	2608	+
chr3R	27294286	27322325	CG3339	28040	-
chr3R	25184383	25192806	dan	8424	+
chr3R	10507561	10639568	hth	132008	-
chrX	3476463	3482322	CG10804	5860	-
chrX	11071441	11086299	sev	14859	-
chr2R	14201390	14212413	Sox15	11024	-
chr2R	16283435	16287450	CG9068	4016	+
chr3R	16374434	16403690	ss	29257	-
chr2R	24255327	24257414	CG13575	2088	+
chrX	5958207	5964247	fs(1)M3	6041	-
chr2L	12657165	12686306	pdm2	29142	+
chr2R	24474299	24475261	CG3494	963	+
chr3R	5712975	5716805	cas	3831	-
chr3R	26994832	26996442	TwdlC	1611	+
chr3R	10639279	10645773	asRNA:CR44018	6495	+
chr2L	15248879	15254715	dao	5837	+
chrX	4530231	4535464	CG3556	5234	+
chr3L	12580672	12596018	ara	15347	+
chrX	5650567	5662861	OtopLc	12295	-
chr2R	24415410	24428387	prom	12978	-
chr3R	10225690	10251277	CG42795	25588	+
chr3L	11801951	11814755	CG42255	12805	-
chr2R	24814822	24835667	Dll	20846	+
chr2R	11310335	11318676	nompA	8342	-
chr2R	13573618	13574257	CG42808	640	-
chr3R	15910372	15918007	CG45105	7636	-
chr2R	22478379	22483054	CG4752	4676	+
chr3R	15439969	15442177	Act88F	2209	+
chr2R	7282572	7300806	pwn	18235	+
chr2R	18539585	18548969	Rgk2	9385	+
chr2R	23995543	24014254	Unc-89	18712	-
chr3L	737680	755489	hng3	17810	-
chr3R	23021222	23026713	lmd	5492	-
chr3R	14626676	14642563	CG7886	15888	-
chr3L	14519760	14521690	CG4613	1931	-
chr2R	21674901	21685000	stum	10100	+
chr2R	13055246	13079539	Drl-2	24294	-
chr2R	23607592	23614710	Eglp4	7119	-
chr3L	8805811	8807213	CG13312	1403	-
chr2L	396595	402198	CG4213	5604	-
chr3R	10827079	10849030	Cad86C	21952	+
chr3R	20860187	20866231	KaiR1D	6045	-
chr3L	19532743	19538289	Cpr76Bd	5547	+
chr2R	21522420	21559977	Egfr	37558	+
chr2R	9044850	9060608	CG13743	15759	-
chr2R	24334785	24335976	lncRNA:CR44282	1192	-
chr3L	7760453	7763166	Hn	2714	+
chrX	2929796	2932626	CG32793	2831	+
chr3R	16807214	16830049	abd-A	22836	-
chr3L	4174859	4178270	Teh4	3412	-
chr3R	25281548	25283237	CG11892	1690	+
chr3L	13349165	13354940	CG17687	5776	+
chr2R	6502006	6621792	jing	119787	+
chr2R	19341809	19345754	fest	3946	+
chr2L	6972828	7010359	uif	37532	-
chrX	2367121	2387664	PsGEF	20544	-
chr3R	16831116	16923231	lncRNA:iab8	92116	-
chr2L	16766566	16788766	Mhc	22201	+
chrX	6540771	6589173	CG34417	48403	+
chr3R	29841657	29854699	Cad99C	13043	+
chrX	2685580	2692780	per	7201	+
chr3R	25581223	25583179	CG4582	1957	-
chr2R	10313891	10322104	Ndg	8214	+
chr3L	8836462	8838843	CG32026	2382	+
chrX	15910870	15921013	Lrp4	10144	+
chr3L	7562610	7569499	frac	6890	+
chr3R	20901956	20908263	Grik	6308	+
chr3L	18234246	18234760	lncRNA:CR45937	515	-
chr3L	914074	993788	Glut1	79715	+
chr3L	2039681	2115611	sls	75931	-
chr2R	22333500	22373109	Liprin-gamma	39610	-
chr2R	8860364	8888097	RyR	27734	+
chr2R	8254223	8256931	CG14760	2709	+
chr3R	28789617	28790483	CG34295	867	+
chr2L	898500	901316	Lsp1beta	2817	+
chr2R	21049654	21057197	shg	7544	-
chrX	12705854	12708841	CG15725	2988	+
chr2L	4477462	4614300	dpy	136839	-
chr3R	29819131	29825800	neo	6670	+
chrX	6309212	6329828	CG15894	20617	+
chr3R	10686943	10696270	Skeletor	9328	+
chrX	16522967	16525415	Cnx14D	2449	-
chr3L	1933633	1939103	CG5687	5471	-
chr2R	22091489	22099534	CG11073	8046	-
chr3L	4188499	4193788	tipE	5290	+
chr2L	749945	762399	GABA-B-R3	12455	+
chr2R	21560246	21576035	twz	15790	-
chr2R	14808419	14809931	hui	1513	+
chr2R	16031930	16047243	SP2353	15314	+
chr3R	23375928	23384777	CG4393	8850	-
chr2R	14772650	14807061	kn	34412	-
chr3R	15250094	15257765	CG42404	7672	+
chr3R	5378093	5392866	kkv	14774	-
chr2R	10155916	10158931	mlt	3016	-
chr3L	4161666	4167464	mas	5799	-
chr3R	30530355	30532377	lncRNA:CR45553	2023	+
chrX	17080423	17087675	CG8945	7253	-
chr3R	30496751	30500326	PH4alphaNE1	3576	-
chr3R	5847220	5848177	CG14676	958	+
chr3L	5630983	5652094	Blimp-1	21112	+
chr3R	12654577	12660860	CG6225	6284	+
chr2R	20916753	20937030	Rx	20278	+
chr2R	12302544	12306269	salto	3726	-
chr3L	7518997	7528013	ltl	9017	+
chrX	8485008	8489535	otu	4528	-
chrX	7884660	7886976	Ir7g	2317	+
chr3L	20597141	20620659	knrl	23519	-
chrX	4075743	4092237	CG43689	16495	+
chr2R	6721101	6740672	l(2)01289	19572	-
chr3L	14075772	14083229	btl	7458	+
chr3L	14583222	14599540	HGTX	16319	-
chr2L	18180884	18185007	Ptp36E	4124	-
chr2R	23957842	23961631	alpha-Catr	3790	+
chr3R	8950246	8963037	ich	12792	-
chr2L	6527447	6546976	eya	19530	-
chr3R	8225279	8232178	lncRNA:CR45551	6900	-
chr2L	21762314	21795447	CG31612	33134	-
chr3L	20966766	20970663	CG33287	3898	-
chr3R	29171191	29194994	jus	23804	-
chr3L	8732858	8745310	Prm	12453	-
chrX	1523554	1668788	Mur2B	145235	-
chr3R	31519878	31523278	lncRNA:CR45573	3401	-
chr3L	14186249	14189648	nan	3400	-
chr3R	18899423	18901019	Rh2	1597	+
chr2R	9793326	9798006	CG1698	4681	+
chr3R	5150908	5170121	dpr16	19214	+
chr3L	19700977	19708015	serp	7039	-
chr3R	29630304	29659984	Dop1R2	29681	-
chr3R	18725399	18726434	CG7714	1036	-
chr3R	14148508	14151940	CG14355	3433	-
chr3R	18090803	18135583	sr	44781	+
chr3R	22468512	22486969	Nrx-1	18458	+
chr3R	27340622	27372574	CG42534	31953	+
chr2R	22712701	22717247	CG30268	4547	+
chrX	18023870	18028261	CG6867	4392	+
chr3R	30432064	30435139	CG15534	3076	+
chrX	11442539	11446012	Sk1	3474	+
chr3R	4280221	4304604	cpx	24384	+
chr2L	458876	472200	CG4297	13325	-
chr2R	22717321	22740459	jbug	23139	-
chr2R	8992945	9006587	Np	13643	-
chr3L	7159199	7189931	Dscam2	30733	-
chr3R	25970080	25982736	fid	12657	+
chr3R	30894038	30900688	Cyp4c3	6651	+
chrX	10565842	10566591	CG15296	750	-
chr2R	15485953	15497231	CG12964	11279	-
chr3R	27075870	27082818	CG14257	6949	+
chr2L	3320245	3323141	CG8837	2897	+
chr2R	8573368	8584779	CG42326	11412	-
chr3R	14751748	14754460	CG7362	2713	-
chr2L	21075405	21081053	tadr	5649	+
chrX	19220622	19235910	CG7884	15289	+
chr2R	9007234	9013526	CG8172	6293	-
chr3R	19230764	19246130	unc79	15367	-
chr2L	640013	714983	ds	74971	-
chr2L	20385293	20414800	CG10947	29508	-
chr3R	29908107	29912892	CG31036	4786	+
chr2R	10269016	10307024	CAP	38009	+
chr3L	8894404	8904790	TrpA1	10387	-
chr3L	6713356	6719525	ple	6170	-
chr2R	15762565	15817004	Zasp52	54440	-
chrX	1409069	1453686	futsch	44618	+
chr3R	8059284	8087049	mAChR-B	27766	+
chr3R	7804665	7810014	CG2993	5350	-
chr3R	29713278	29713678	lncRNA:CR45569	401	-
chr2R	18514574	18526439	CG43066	11866	+
chr2L	4198404	4221796	ft	23393	-
chr3R	20740108	20756639	CG42322	16532	+
chr3L	693083	699144	CG13894	6062	-
chr3R	21276664	21293998	SIFaR	17335	-
chr2L	7702805	7710690	Tep3	7886	+
chr2L	1256417	1296596	robo3	40180	+
chrX	7137723	7241932	CG9650	104210	+
chrX	10930840	10964046	Myo10A	33207	+
chr2R	7150703	7223378	pk	72676	+
chr2R	9503765	9541565	brp	37801	+
chr3L	4178980	4188023	Teh2	9044	-
chr2R	18101061	18108389	CG5756	7329	-
chr3L	17723718	17729244	CG6052	5527	-
chrX	11907409	11917260	pot	9852	-
chr2R	9019032	9031045	CG8170	12014	-
chr2R	16307269	16316485	Nox	9217	+
chr2L	14390628	14409549	elB	18922	-
chr2L	6179133	6211114	smal	31982	+
chr3R	16892410	16897861	lncRNA:CR43617	5452	+
chr2L	19079256	19108427	Lim3	29172	-
chr3L	6756629	6763246	CG32392	6618	-
chr2L	5435582	5439277	lncRNA:CR31647	3696	-
chr2R	15657318	15676669	fus	19352	-
chr3L	1610696	1615801	CG12105	5106	-
chr2R	10673345	10721138	stan	47794	+
chr3R	6707800	6742063	pb	34264	-
chr3R	31178389	31195762	mesh	17374	-
chrX	1289713	1322362	DAAM	32650	-
chr3L	5657913	5749599	sif	91687	+
chr2L	329910	332335	CG31921	2426	-
chr2R	24404595	24411074	SerT	6480	-
chr2L	11792412	11794086	CG14937	1675	-
chr3R	31543032	31566165	nyo	23134	+
chr3R	23963180	23983232	CG31140	20053	+
chr3L	277437	305292	RhoGEF3	27856	+
chrX	10627737	10710947	X11Lbeta	83211	+
chr3R	27736538	27748366	Ets98B	11829	+
chr3R	22964038	22964630	lncRNA:CR43655	593	-
chr2L	3275800	3280534	OtopLb	4735	-
chr2L	5925937	5939261	dsf	13325	+
chr3R	19607254	19609322	CG17751	2069	+
chr3L	21136447	21171930	Ac78C	35484	-
chr3L	9137860	9145693	nwk	7834	+
chr2R	14427336	14432337	phyl	5002	-
chr3L	7747344	7750552	CG13685	3209	+
chr2R	9014368	9017195	CG13744	2828	-
chr2L	14104090	14160587	CG46301	56498	+
chr2L	2815970	2830248	Duox	14279	-
chr2L	13304788	13307807	CG16825	3020	+
chr3R	5508842	5523328	Nmdar1	14487	-
chr3R	31039374	31046821	CanA1	7448	+
chr3R	24113286	24128193	Root	14908	+
chr2L	1872693	1873511	lncRNA:CR44075	819	+
chr3L	20454690	20464862	atk	10173	-
chrX	15089682	15113762	Rab3-GEF	24081	+
chr2L	13541638	13542576	CG9263	939	-
chr2L	1618637	1626021	lncRNA:CR44603	7385	-
chr2L	20476711	20478920	lncRNA:CR43234	2210	-
chrX	2324748	2326217	CG14050	1470	-
chrX	2552206	2578640	Pdfr	26435	+
chr2R	8798489	8856091	sns	57603	+
chr2L	3493986	3508119	tim	14134	-
chr3L	17367753	17379530	Cad74A	11778	-
chr2L	11387870	11392320	lncRNA:CR43681	4451	-
chr2R	17392215	17392286	tRNA:Ala-TGC-2-1	72	+
chr3R	24788054	24797955	Ets96B	9902	+
chr2L	20683462	20714588	Hr38	31127	-
chr2L	14163508	14180686	CG43333	17179	-
chr3R	29914521	29920289	trp	5769	-
chr2L	5404280	5416593	H15	12314	+
chr3R	9874681	9995364	Glut4EF	120684	+
chr3R	8827068	8931896	pyd	104829	-
chr3R	31812609	31846570	RhoGAP100F	33962	+
chr3R	29680241	29682278	CG7582	2038	-
chr2R	9227785	9247249	hig	19465	-
chrX	14784664	14786551	Ag5r	1888	-
chr3R	24767728	24768484	lncRNA:CR45650	757	-
chr2L	19558916	19563049	Tep5Psi	4134	+
chr3R	28146880	28240526	CG34354	93647	+
chr3R	30153022	30160473	CG11498	7452	-
chr3R	14418593	14421865	natalisin	3273	+
chr3L	4861269	4895749	Dnah3	34481	+
chr2R	13769915	13787802	Cpr50Ca	17888	+
chr3R	16430681	16432897	CG31279	2217	+
chr2R	8327490	8396280	pdm3	68791	+
chr2L	19298345	19299933	CG17564	1589	-
chr3R	14577217	14608079	stumps	30863	+
chr2L	13437895	13442410	asRNA:CR45683	4516	-
chr2L	6932545	6942814	CG18304	10270	-
chr2R	24116792	24123263	CG3257	6472	+
chr3R	28586048	28591386	lncRNA:CR43126	5339	+
chr2R	17502354	17508645	nw	6292	+
chr3L	20970812	20974700	CG33286	3889	-
chr3L	8576808	8599617	CG43078	22810	+
chr3L	1275956	1295699	CG32333	19744	+
chr3L	16023480	16032752	Notum	9273	+
chr2R	5893895	5931363	CG43366	37469	+
chr3R	14804092	14875488	btsz	71397	-
chrX	10905767	10923436	CG43901	17670	+
chr3L	6624032	6635059	GluRIA	11028	+
chr3L	3291459	3299000	CG12009	7542	+
chr3R	30827819	30842034	CG15544	14216	+
chrX	1575132	1664869	br	89738	+
chr3R	13459671	13466106	asRNA:CR46354	6436	-
chr3R	18687556	18692719	Muc91C	5164	-
chr2L	22175415	22183991	CG3635	8577	+
chr2L	6054302	6060169	CG13995	5868	+
chrX	20449331	20467065	CG32506	17735	+
chr2R	15946933	15989498	Strn-Mlck	42566	-
chr3R	17736611	17747470	TyrRII	10860	+
chr3R	26541292	26543209	lncRNA:CR46084	1918	-
chr2R	15331325	15339384	Hr51	8060	+
chr2L	5346200	5365760	nompC	19561	+
chr2L	3757256	3769525	CG43707	12270	+
chr2L	8898786	8933594	CG34398	34809	+
chr2L	16231475	16241527	Ca-Ma2d	10053	+
chrX	21123634	21140951	CG34120	17318	+
chr3L	21344033	21355049	CG32436	11017	+
chr3R	23704804	23708512	Gba1b	3709	+
chr3R	24984384	25022867	tnc	38484	+
chrX	18005897	18007606	CG12672	1710	-
chr3R	15374635	15402543	Rbp	27909	+
chr2L	11210678	11261080	ab	50403	+
chr3L	9787046	9808713	CG32052	21668	+
chr3R	19921744	19925371	CG4462	3628	-
chr2L	2428372	2459823	dpp	31452	+
chr2L	15630002	15634987	CG18480	4986	+
chr2L	3787167	3802726	bark	15560	+
chrX	21328613	21339676	tty	11064	-
chrX	12855688	12857722	CG4661	2035	-
chr3L	9048781	9066027	Argk	17247	-
chr3R	25741348	25763105	LpR1	21758	-
chr3R	17872748	17916578	Rim	43831	-
chr3L	4501652	4508433	NT1	6782	-
chr2L	14263027	14328262	wb	65236	+
chr2L	7844905	7855475	CG14535	10571	-
chr2R	7317924	7381899	Dscam1	63976	-
chr2L	11156118	11203544	Ca-beta	47427	-
chr3L	4429349	4435993	nAChRbeta1	6645	+
